cell_line,agent,concentration,parameter,rate,obj_func
HTERT_HME,LEE011_Ribociclib,10.0,$k_{S}$,0.015467514452567535,3392.7215153166317
HTERT_HME,LEE011_Ribociclib,10.0,$k_{G2}$,0.0756312268542118,3392.7215153166317
HTERT_HME,LEE011_Ribociclib,10.0,$k_{M}$,0.05778461862956891,3392.7215153166317
HTERT_HME,LEE011_Ribociclib,10.0,$k_{G1}$,1.0083111224862331,3392.7215153166317
HTERT_HME,LEE011_Ribociclib,10.0,$k_{\phi}$,1e-07,3392.7215153166317
HTERT_HME,LEE011_Ribociclib,1.0,$k_{S}$,0.0396113352737803,9784.3118796593
HTERT_HME,LEE011_Ribociclib,1.0,$k_{G2}$,0.07752907877223855,9784.3118796593
HTERT_HME,LEE011_Ribociclib,1.0,$k_{M}$,0.1188960359785936,9784.3118796593
HTERT_HME,LEE011_Ribociclib,1.0,$k_{G1}$,1.4898683796640988,9784.3118796593
HTERT_HME,LEE011_Ribociclib,1.0,$k_{\phi}$,1e-07,9784.3118796593
HTERT_HME,LEE011_Ribociclib,3.162278,$k_{S}$,0.03076951695993198,286.1133965474229
HTERT_HME,LEE011_Ribociclib,3.162278,$k_{G2}$,0.08064255409743276,286.1133965474229
HTERT_HME,LEE011_Ribociclib,3.162278,$k_{M}$,0.08955731544149001,286.1133965474229
HTERT_HME,LEE011_Ribociclib,3.162278,$k_{G1}$,1.2070175386957844,286.1133965474229
HTERT_HME,LEE011_Ribociclib,3.162278,$k_{\phi}$,1e-07,286.1133965474229
HTERT_HME,LEE011_Ribociclib,0.1,$k_{S}$,0.044724153197728315,410.05784585879024
HTERT_HME,LEE011_Ribociclib,0.1,$k_{G2}$,0.08982816639555091,410.05784585879024
HTERT_HME,LEE011_Ribociclib,0.1,$k_{M}$,0.1403947703608583,410.05784585879024
HTERT_HME,LEE011_Ribociclib,0.1,$k_{G1}$,1.462345903009835,410.05784585879024
HTERT_HME,LEE011_Ribociclib,0.1,$k_{\phi}$,1e-07,410.05784585879024
HTERT_HME,LEE011_Ribociclib,0.316228,$k_{S}$,0.03654286919455444,6.151546304698015e-10
HTERT_HME,LEE011_Ribociclib,0.316228,$k_{G2}$,0.09125619493479771,6.151546304698015e-10
HTERT_HME,LEE011_Ribociclib,0.316228,$k_{M}$,0.12376416505421482,6.151546304698015e-10
HTERT_HME,LEE011_Ribociclib,0.316228,$k_{G1}$,1.7926964001842853,6.151546304698015e-10
HTERT_HME,LEE011_Ribociclib,0.316228,$k_{\phi}$,0.0001575806832087103,6.151546304698015e-10
HTERT_HME,LEE011_Ribociclib,0.003162,$k_{S}$,0.05925173439571995,5463.839286397753
HTERT_HME,LEE011_Ribociclib,0.003162,$k_{G2}$,0.08645002299972526,5463.839286397753
HTERT_HME,LEE011_Ribociclib,0.003162,$k_{M}$,0.1728098681791119,5463.839286397753
HTERT_HME,LEE011_Ribociclib,0.003162,$k_{G1}$,1.7054421426219293,5463.839286397753
HTERT_HME,LEE011_Ribociclib,0.003162,$k_{\phi}$,1e-07,5463.839286397753
HTERT_HME,LEE011_Ribociclib,0.01,$k_{S}$,0.053899289643625795,410.08363791262235
HTERT_HME,LEE011_Ribociclib,0.01,$k_{G2}$,0.08355177817274133,410.08363791262235
HTERT_HME,LEE011_Ribociclib,0.01,$k_{M}$,0.15919760111435308,410.08363791262235
HTERT_HME,LEE011_Ribociclib,0.01,$k_{G1}$,1.8004643982589044,410.08363791262235
HTERT_HME,LEE011_Ribociclib,0.01,$k_{\phi}$,1e-07,410.08363791262235
HTERT_HME,LEE011_Ribociclib,0.001,$k_{S}$,0.06936433883708802,7098.331021517489
HTERT_HME,LEE011_Ribociclib,0.001,$k_{G2}$,0.08570254525612284,7098.331021517489
HTERT_HME,LEE011_Ribociclib,0.001,$k_{M}$,0.16584368232429317,7098.331021517489
HTERT_HME,LEE011_Ribociclib,0.001,$k_{G1}$,2.0292230993950207,7098.331021517489
HTERT_HME,LEE011_Ribociclib,0.001,$k_{\phi}$,1e-07,7098.331021517489
HTERT_HME,LEE011_Ribociclib,0.031623,$k_{S}$,0.052482546302273565,1987.7251267363242
HTERT_HME,LEE011_Ribociclib,0.031623,$k_{G2}$,0.08784983035501091,1987.7251267363242
HTERT_HME,LEE011_Ribociclib,0.031623,$k_{M}$,0.15738405350633994,1987.7251267363242
HTERT_HME,LEE011_Ribociclib,0.031623,$k_{G1}$,1.8617922028075227,1987.7251267363242
HTERT_HME,LEE011_Ribociclib,0.031623,$k_{\phi}$,1e-07,1987.7251267363242
